Member_number,Date,itemDescription,year,month,day,day_of_week
3032,5/6/2015,bottled water,2015,5,6,2
3032,5/6/2015,UHT-milk,2015,5,6,2
3033,2/28/2014,rolls/buns,2014,2,28,4
3033,2/28/2014,napkins,2014,2,28,4
3033,2/28/2014,ice cream,2014,2,28,4
3033,2/28/2014,nut snack,2014,2,28,4
3033,9/18/2014,tropical fruit,2014,9,18,3
3033,9/18/2014,hard cheese,2014,9,18,3
3033,9/25/2014,other vegetables,2014,9,25,3
3033,9/25/2014,whole milk,2014,9,25,3
3034,6/10/2014,sausage,2014,6,10,1
3034,6/10/2014,pip fruit,2014,6,10,1
3034,12/14/2014,beef,2014,12,14,6
3034,12/14/2014,soap,2014,12,14,6
3034,12/26/2014,bottled water,2014,12,26,4
3034,12/26/2014,pastry,2014,12,26,4
3034,5/22/2015,whipped/sour cream,2015,5,22,4
3034,5/22/2015,other vegetables,2015,5,22,4
3034,7/5/2015,condensed milk,2015,7,5,6
3034,7/5/2015,other vegetables,2015,7,5,6
3035,2/21/2014,misc. beverages,2014,2,21,4
3035,2/21/2014,curd,2014,2,21,4
3035,4/16/2014,male cosmetics,2014,4,16,2
3035,4/16/2014,baking powder,2014,4,16,2
3035,4/3/2015,citrus fruit,2015,4,3,4
3035,4/3/2015,rolls/buns,2015,4,3,4
3035,8/11/2015,sausage,2015,8,11,1
3035,8/11/2015,pastry,2015,8,11,1
3035,8/11/2015,whole milk,2015,8,11,1
3035,9/5/2015,pastry,2015,9,5,5
3035,9/5/2015,candles,2015,9,5,5
3035,11/29/2015,yogurt,2015,11,29,6
3035,11/29/2015,bottled beer,2015,11,29,6
3036,7/13/2015,beef,2015,7,13,0
3036,7/13/2015,whole milk,2015,7,13,0
3036,7/13/2015,root vegetables,2015,7,13,0
3036,7/13/2015,whipped/sour cream,2015,7,13,0
3036,7/13/2015,whipped/sour cream,2015,7,13,0
3036,7/13/2015,other vegetables,2015,7,13,0
3036,9/18/2015,yogurt,2015,9,18,4
3036,9/18/2015,whole milk,2015,9,18,4
3036,12/7/2015,frozen fish,2015,12,7,0
3036,12/7/2015,sausage,2015,12,7,0
3036,12/7/2015,other vegetables,2015,12,7,0
3036,12/7/2015,canned beer,2015,12,7,0
3036,12/7/2015,yogurt,2015,12,7,0
3036,12/7/2015,shopping bags,2015,12,7,0
3036,12/7/2015,beverages,2015,12,7,0
3036,12/7/2015,chewing gum,2015,12,7,0
3036,12/7/2015,canned beer,2015,12,7,0
3037,1/2/2015,whole milk,2015,1,2,4
3037,1/2/2015,other vegetables,2015,1,2,4
3037,1/2/2015,white bread,2015,1,2,4
3037,2/23/2015,cling film/bags,2015,2,23,0
3037,2/23/2015,ham,2015,2,23,0
3038,4/13/2014,whole milk,2014,4,13,6
3038,4/13/2014,other vegetables,2014,4,13,6
3038,4/13/2014,soda,2014,4,13,6
3038,4/13/2014,long life bakery product,2014,4,13,6
3038,4/18/2014,pot plants,2014,4,18,4
3038,4/18/2014,baking powder,2014,4,18,4
3038,7/16/2014,butter,2014,7,16,2
3038,7/16/2014,white bread,2014,7,16,2
3038,12/30/2014,rolls/buns,2014,12,30,1
3038,12/30/2014,yogurt,2014,12,30,1
3038,11/1/2015,rolls/buns,2015,11,1,6
3038,11/1/2015,waffles,2015,11,1,6
3039,8/20/2014,finished products,2014,8,20,2
3039,8/20/2014,root vegetables,2014,8,20,2
3039,10/15/2014,butter,2014,10,15,2
3039,10/15/2014,canned beer,2014,10,15,2
3039,2/9/2015,dessert,2015,2,9,0
3039,2/9/2015,domestic eggs,2015,2,9,0
3039,2/9/2015,candles,2015,2,9,0
3039,2/9/2015,whole milk,2015,2,9,0
3039,11/28/2015,pip fruit,2015,11,28,5
3039,11/28/2015,whole milk,2015,11,28,5
3040,11/10/2014,brown bread,2014,11,10,0
3040,11/10/2014,frozen meals,2014,11,10,0
3040,11/10/2014,cat food,2014,11,10,0
3040,11/10/2014,white bread,2014,11,10,0
3041,2/18/2014,pastry,2014,2,18,1
3041,2/18/2014,shopping bags,2014,2,18,1
3041,4/7/2014,chocolate marshmallow,2014,4,7,0
3041,4/7/2014,whipped/sour cream,2014,4,7,0
3041,8/27/2015,butter milk,2015,8,27,3
3041,8/27/2015,shopping bags,2015,8,27,3
3041,8/27/2015,baking powder,2015,8,27,3
3041,9/15/2015,sausage,2015,9,15,1
3041,9/15/2015,pip fruit,2015,9,15,1
3041,9/15/2015,hard cheese,2015,9,15,1
3041,9/15/2015,frozen vegetables,2015,9,15,1
3041,10/7/2015,other vegetables,2015,10,7,2
3041,10/7/2015,berries,2015,10,7,2
3041,10/7/2015,organic products,2015,10,7,2
3042,4/4/2014,curd,2014,4,4,4
3042,4/4/2014,other vegetables,2014,4,4,4
3042,9/14/2014,other vegetables,2014,9,14,6
3042,9/14/2014,napkins,2014,9,14,6
3042,11/7/2014,rolls/buns,2014,11,7,4
3042,11/7/2014,oil,2014,11,7,4
3042,1/16/2015,pork,2015,1,16,4
3042,1/16/2015,frozen potato products,2015,1,16,4
3042,1/16/2015,curd cheese,2015,1,16,4
3042,2/10/2015,whole milk,2015,2,10,1
3042,2/10/2015,canned beer,2015,2,10,1
3042,2/10/2015,bottled water,2015,2,10,1
3042,2/10/2015,bottled beer,2015,2,10,1
3042,5/10/2015,other vegetables,2015,5,10,6
3042,5/10/2015,whole milk,2015,5,10,6
3042,5/10/2015,UHT-milk,2015,5,10,6
3042,5/10/2015,other vegetables,2015,5,10,6
3042,5/10/2015,frozen meals,2015,5,10,6
3042,5/10/2015,whole milk,2015,5,10,6
3042,5/10/2015,salty snack,2015,5,10,6
3042,12/27/2015,whole milk,2015,12,27,6
3042,12/27/2015,root vegetables,2015,12,27,6
3043,5/1/2015,beef,2015,5,1,4
3043,5/1/2015,soda,2015,5,1,4
3044,5/20/2014,rolls/buns,2014,5,20,1
3044,5/20/2014,shopping bags,2014,5,20,1
3044,8/4/2014,soda,2014,8,4,0
3044,8/4/2014,pasta,2014,8,4,0
3044,9/17/2014,soda,2014,9,17,2
3044,9/17/2014,whole milk,2014,9,17,2
3044,9/17/2014,newspapers,2014,9,17,2
3044,9/17/2014,coffee,2014,9,17,2
3044,5/1/2015,sausage,2015,5,1,4
3044,5/1/2015,bottled water,2015,5,1,4
3044,5/1/2015,brown bread,2015,5,1,4
3044,7/6/2015,pastry,2015,7,6,0
3044,7/6/2015,UHT-milk,2015,7,6,0
3044,9/5/2015,coffee,2015,9,5,5
3044,9/5/2015,other vegetables,2015,9,5,5
3044,9/29/2015,frozen meals,2015,9,29,1
3044,9/29/2015,bottled beer,2015,9,29,1
3044,9/29/2015,root vegetables,2015,9,29,1
3044,9/29/2015,potato products,2015,9,29,1
3045,1/29/2014,dental care,2014,1,29,2
3045,1/29/2014,other vegetables,2014,1,29,2
3045,1/29/2014,pet care,2014,1,29,2
3045,6/15/2014,turkey,2014,6,15,6
3045,6/15/2014,other vegetables,2014,6,15,6
3045,8/16/2014,chicken,2014,8,16,5
3045,8/16/2014,chocolate,2014,8,16,5
3045,8/16/2014,chewing gum,2014,8,16,5
3045,3/26/2015,tropical fruit,2015,3,26,3
3045,3/26/2015,coffee,2015,3,26,3
3045,3/26/2015,whole milk,2015,3,26,3
3046,2/28/2014,onions,2014,2,28,4
3046,2/28/2014,soda,2014,2,28,4
3046,3/4/2014,curd,2014,3,4,1
3046,3/4/2014,whipped/sour cream,2014,3,4,1
3046,8/22/2014,citrus fruit,2014,8,22,4
3046,8/22/2014,frozen vegetables,2014,8,22,4
3046,3/31/2015,sausage,2015,3,31,1
3046,3/31/2015,sausage,2015,3,31,1
3046,3/31/2015,chicken,2015,3,31,1
3046,3/31/2015,chewing gum,2015,3,31,1
3046,3/31/2015,newspapers,2015,3,31,1
3046,3/31/2015,bottled water,2015,3,31,1
3046,3/31/2015,pastry,2015,3,31,1
3046,3/31/2015,yogurt,2015,3,31,1
3046,9/1/2015,sausage,2015,9,1,1
3046,9/1/2015,whole milk,2015,9,1,1
3046,11/18/2015,whole milk,2015,11,18,2
3046,11/18/2015,hamburger meat,2015,11,18,2
3046,11/18/2015,pip fruit,2015,11,18,2
3046,11/18/2015,curd,2015,11,18,2
3046,11/18/2015,margarine,2015,11,18,2
3046,11/18/2015,instant coffee,2015,11,18,2
3046,11/18/2015,misc. beverages,2015,11,18,2
3047,8/16/2014,pip fruit,2014,8,16,5
3047,8/16/2014,soda,2014,8,16,5
3047,8/16/2014,condensed milk,2014,8,16,5
3047,7/9/2015,sausage,2015,7,9,3
3047,7/9/2015,whole milk,2015,7,9,3
3048,5/23/2014,pastry,2014,5,23,4
3048,5/23/2014,meat spreads,2014,5,23,4
3048,6/6/2015,long life bakery product,2015,6,6,5
3048,6/6/2015,beef,2015,6,6,5
3048,6/6/2015,tidbits,2015,6,6,5
3048,6/6/2015,butter,2015,6,6,5
3048,6/10/2015,frankfurter,2015,6,10,2
3048,6/10/2015,rolls/buns,2015,6,10,2
3048,6/10/2015,coffee,2015,6,10,2
3048,6/10/2015,white wine,2015,6,10,2
3048,8/20/2015,sausage,2015,8,20,3
3048,8/20/2015,bottled beer,2015,8,20,3
3048,10/11/2015,sausage,2015,10,11,6
3048,10/11/2015,white bread,2015,10,11,6
3048,10/12/2015,chicken,2015,10,12,0
3048,10/12/2015,rolls/buns,2015,10,12,0
3048,10/12/2015,liquor (appetizer),2015,10,12,0
3048,10/12/2015,pip fruit,2015,10,12,0
3048,10/12/2015,hygiene articles,2015,10,12,0
3049,9/30/2014,pet care,2014,9,30,1
3049,9/30/2014,sliced cheese,2014,9,30,1
3049,5/2/2015,beef,2015,5,2,5
3049,5/2/2015,yogurt,2015,5,2,5
3050,3/5/2014,dessert,2014,3,5,2
3050,3/5/2014,root vegetables,2014,3,5,2
3050,11/11/2014,butter,2014,11,11,1
3050,11/11/2014,waffles,2014,11,11,1
3050,6/5/2015,chicken,2015,6,5,4
3050,6/5/2015,beef,2015,6,5,4
3050,6/5/2015,white bread,2015,6,5,4
3050,6/5/2015,semi-finished bread,2015,6,5,4
3050,6/21/2015,frankfurter,2015,6,21,6
3050,6/21/2015,bottled water,2015,6,21,6
3050,6/21/2015,pickled vegetables,2015,6,21,6
3050,7/4/2015,yogurt,2015,7,4,5
3050,7/4/2015,whole milk,2015,7,4,5
3050,10/8/2015,whole milk,2015,10,8,3
3050,10/8/2015,chocolate,2015,10,8,3
3050,10/8/2015,roll products ,2015,10,8,3
3050,10/20/2015,other vegetables,2015,10,20,1
3050,10/20/2015,sausage,2015,10,20,1
3050,10/20/2015,sliced cheese,2015,10,20,1
3050,10/20/2015,rolls/buns,2015,10,20,1
3050,11/3/2015,pip fruit,2015,11,3,1
3050,11/3/2015,pork,2015,11,3,1
3050,11/3/2015,sausage,2015,11,3,1
3050,11/3/2015,dessert,2015,11,3,1
3050,11/3/2015,grapes,2015,11,3,1
3050,11/3/2015,soda,2015,11,3,1
3050,11/3/2015,dessert,2015,11,3,1
3050,11/3/2015,yogurt,2015,11,3,1
3050,11/3/2015,whole milk,2015,11,3,1
3050,12/15/2015,hard cheese,2015,12,15,1
3050,12/15/2015,other vegetables,2015,12,15,1
3050,12/15/2015,whole milk,2015,12,15,1
3050,12/15/2015,zwieback,2015,12,15,1
3051,5/25/2014,canned beer,2014,5,25,6
3051,5/25/2014,salty snack,2014,5,25,6
3051,1/23/2015,whole milk,2015,1,23,4
3051,1/23/2015,onions,2015,1,23,4
3051,9/2/2015,frozen meals,2015,9,2,2
3051,9/2/2015,napkins,2015,9,2,2
3051,11/29/2015,frankfurter,2015,11,29,6
3051,11/29/2015,other vegetables,2015,11,29,6
3051,11/29/2015,ham,2015,11,29,6
3051,11/29/2015,other vegetables,2015,11,29,6
3051,11/29/2015,other vegetables,2015,11,29,6
3051,11/29/2015,fruit/vegetable juice,2015,11,29,6
3051,11/29/2015,rolls/buns,2015,11,29,6
3051,11/29/2015,fruit/vegetable juice,2015,11,29,6
3051,11/29/2015,rolls/buns,2015,11,29,6
3052,10/26/2014,ketchup,2014,10,26,6
3052,10/26/2014,hard cheese,2014,10,26,6
3052,10/26/2014,rolls/buns,2014,10,26,6
3052,4/7/2015,citrus fruit,2015,4,7,1
3052,4/7/2015,rolls/buns,2015,4,7,1
3053,12/13/2014,rolls/buns,2014,12,13,5
3053,12/13/2014,other vegetables,2014,12,13,5
3053,3/12/2015,hamburger meat,2015,3,12,3
3053,3/12/2015,brown bread,2015,3,12,3
3053,3/12/2015,chewing gum,2015,3,12,3
3053,12/25/2015,hamburger meat,2015,12,25,4
3053,12/25/2015,ice cream,2015,12,25,4
3053,12/25/2015,chocolate,2015,12,25,4
3053,12/25/2015,curd,2015,12,25,4
3054,1/17/2014,semi-finished bread,2014,1,17,4
3054,1/17/2014,waffles,2014,1,17,4
3054,2/17/2015,whole milk,2015,2,17,1
3054,2/17/2015,bottled beer,2015,2,17,1
3054,2/23/2015,frankfurter,2015,2,23,0
3054,2/23/2015,sausage,2015,2,23,0
3054,3/22/2015,frankfurter,2015,3,22,6
3054,3/22/2015,salt,2015,3,22,6
3054,5/27/2015,tropical fruit,2015,5,27,2
3054,5/27/2015,spread cheese,2015,5,27,2
3054,5/27/2015,onions,2015,5,27,2
3054,5/27/2015,mayonnaise,2015,5,27,2
3054,6/28/2015,meat,2015,6,28,6
3054,6/28/2015,pip fruit,2015,6,28,6
3054,6/28/2015,yogurt,2015,6,28,6
3054,9/4/2015,white wine,2015,9,4,4
3054,9/4/2015,whole milk,2015,9,4,4
3054,9/4/2015,misc. beverages,2015,9,4,4
3055,8/18/2015,other vegetables,2015,8,18,1
3055,8/18/2015,other vegetables,2015,8,18,1
3055,8/18/2015,other vegetables,2015,8,18,1
3055,8/18/2015,hamburger meat,2015,8,18,1
3055,8/18/2015,soda,2015,8,18,1
3055,8/18/2015,soft cheese,2015,8,18,1
3055,8/18/2015,waffles,2015,8,18,1
3056,3/31/2014,liver loaf,2014,3,31,0
3056,3/31/2014,fruit/vegetable juice,2014,3,31,0
3056,8/15/2015,liver loaf,2015,8,15,5
3056,8/15/2015,other vegetables,2015,8,15,5
3057,1/28/2014,chicken,2014,1,28,1
3057,1/28/2014,pastry,2014,1,28,1
3057,1/28/2014,soda,2014,1,28,1
3057,7/16/2014,soda,2014,7,16,2
3057,7/16/2014,instant coffee,2014,7,16,2
3058,12/3/2014,newspapers,2014,12,3,2
3058,12/3/2014,rolls/buns,2014,12,3,2
3058,5/18/2015,hamburger meat,2015,5,18,0
3058,5/18/2015,chicken,2015,5,18,0
3058,5/18/2015,butter,2015,5,18,0
3058,5/18/2015,rolls/buns,2015,5,18,0
3058,7/27/2015,sausage,2015,7,27,0
3058,7/27/2015,butter,2015,7,27,0
3059,5/3/2014,sausage,2014,5,3,5
3059,5/3/2014,beverages,2014,5,3,5
3059,6/15/2014,salty snack,2014,6,15,6
3059,6/15/2014,cat food,2014,6,15,6
3059,6/15/2014,frozen vegetables,2014,6,15,6
3059,12/7/2014,meat,2014,12,7,6
3059,12/7/2014,misc. beverages,2014,12,7,6
3059,12/13/2014,spread cheese,2014,12,13,5
3059,12/13/2014,shopping bags,2014,12,13,5
3060,7/31/2014,tropical fruit,2014,7,31,3
3060,7/31/2014,fruit/vegetable juice,2014,7,31,3
3060,8/18/2014,other vegetables,2014,8,18,0
3060,8/18/2014,butter,2014,8,18,0
3060,8/18/2014,red/blush wine,2014,8,18,0
3060,5/7/2015,canned beer,2015,5,7,3
3060,5/7/2015,whole milk,2015,5,7,3
3061,5/11/2015,soda,2015,5,11,0
3061,5/11/2015,domestic eggs,2015,5,11,0
3061,5/12/2015,pip fruit,2015,5,12,1
3061,5/12/2015,margarine,2015,5,12,1
3061,8/17/2015,sausage,2015,8,17,0
3061,8/17/2015,whole milk,2015,8,17,0
3061,10/2/2015,rolls/buns,2015,10,2,4
3061,10/2/2015,berries,2015,10,2,4
3062,9/7/2014,baking powder,2014,9,7,6
3062,9/7/2014,bottled water,2014,9,7,6
3062,1/8/2015,soda,2015,1,8,3
3062,1/8/2015,rolls/buns,2015,1,8,3
3062,3/22/2015,shopping bags,2015,3,22,6
3062,3/22/2015,whole milk,2015,3,22,6
3062,8/6/2015,beef,2015,8,6,3
3062,8/6/2015,pip fruit,2015,8,6,3
3062,8/6/2015,bottled water,2015,8,6,3
3062,8/6/2015,margarine,2015,8,6,3
3062,8/6/2015,hygiene articles,2015,8,6,3
3063,7/27/2014,root vegetables,2014,7,27,6
3063,7/27/2014,yogurt,2014,7,27,6
3063,8/2/2014,frozen vegetables,2014,8,2,5
3063,8/2/2014,tropical fruit,2014,8,2,5
3063,12/13/2014,canned beer,2014,12,13,5
3063,12/13/2014,flour,2014,12,13,5
3063,10/28/2015,whole milk,2015,10,28,2
3063,10/28/2015,whipped/sour cream,2015,10,28,2
3063,12/28/2015,processed cheese,2015,12,28,0
3063,12/28/2015,root vegetables,2015,12,28,0
3064,6/14/2014,frozen vegetables,2014,6,14,5
3064,6/14/2014,bottled beer,2014,6,14,5
3064,2/1/2015,pork,2015,2,1,6
3064,2/1/2015,other vegetables,2015,2,1,6
3065,2/23/2014,yogurt,2014,2,23,6
3065,2/23/2014,yogurt,2014,2,23,6
3065,3/14/2014,whole milk,2014,3,14,4
3065,3/14/2014,whole milk,2014,3,14,4
3065,12/28/2014,dessert,2014,12,28,6
3065,12/28/2014,dental care,2014,12,28,6
3065,12/28/2014,waffles,2014,12,28,6
3066,9/20/2014,other vegetables,2014,9,20,5
3066,9/20/2014,ice cream,2014,9,20,5
3066,10/17/2014,fruit/vegetable juice,2014,10,17,4
3066,10/17/2014,long life bakery product,2014,10,17,4
3066,5/5/2015,bottled water,2015,5,5,1
3066,5/5/2015,other vegetables,2015,5,5,1
3066,6/12/2015,pastry,2015,6,12,4
3066,6/12/2015,soda,2015,6,12,4
3066,11/10/2015,specialty bar,2015,11,10,1
3066,11/10/2015,other vegetables,2015,11,10,1
3066,11/30/2015,root vegetables,2015,11,30,0
3066,11/30/2015,root vegetables,2015,11,30,0
3067,2/27/2014,meat,2014,2,27,3
3067,2/27/2014,specialty cheese,2014,2,27,3
3067,11/17/2014,frozen potato products,2014,11,17,0
3067,11/17/2014,whipped/sour cream,2014,11,17,0
3067,7/17/2015,butter milk,2015,7,17,4
3067,7/17/2015,packaged fruit/vegetables,2015,7,17,4
3067,9/22/2015,candy,2015,9,22,1
3067,9/22/2015,margarine,2015,9,22,1
3067,11/27/2015,misc. beverages,2015,11,27,4
3067,11/27/2015,frozen meals,2015,11,27,4
3068,5/9/2014,hamburger meat,2014,5,9,4
3068,5/9/2014,dog food,2014,5,9,4
3068,5/25/2014,beverages,2014,5,25,6
3068,5/25/2014,whole milk,2014,5,25,6
3068,5/25/2014,pasta,2014,5,25,6
3068,6/19/2015,other vegetables,2015,6,19,4
3068,6/19/2015,yogurt,2015,6,19,4
3069,4/4/2014,canned beer,2014,4,4,4
3069,4/4/2014,dishes,2014,4,4,4
3069,9/4/2015,mustard,2015,9,4,4
3069,9/4/2015,whole milk,2015,9,4,4
3069,9/4/2015,tropical fruit,2015,9,4,4
3069,9/4/2015,whole milk,2015,9,4,4
3071,4/18/2014,whole milk,2014,4,18,4
3071,4/18/2014,pastry,2014,4,18,4
3071,4/18/2014,specialty bar,2014,4,18,4
3071,1/21/2015,salty snack,2015,1,21,2
3071,1/21/2015,pip fruit,2015,1,21,2
3071,1/21/2015,photo/film,2015,1,21,2
3071,1/21/2015,domestic eggs,2015,1,21,2
3071,1/21/2015,rolls/buns,2015,1,21,2
3071,3/26/2015,coffee,2015,3,26,3
3071,3/26/2015,beef,2015,3,26,3
3071,3/26/2015,dishes,2015,3,26,3
3071,3/26/2015,brown bread,2015,3,26,3
3071,3/26/2015,pastry,2015,3,26,3
3071,6/13/2015,sausage,2015,6,13,5
3071,6/13/2015,frozen meals,2015,6,13,5
3072,6/18/2014,instant coffee,2014,6,18,2
3072,6/18/2014,newspapers,2014,6,18,2
3072,12/11/2014,hamburger meat,2014,12,11,3
3072,12/11/2014,dessert,2014,12,11,3
3072,1/26/2015,bottled water,2015,1,26,0
3072,1/26/2015,whole milk,2015,1,26,0
3072,1/26/2015,citrus fruit,2015,1,26,0
3072,1/26/2015,citrus fruit,2015,1,26,0
3072,1/26/2015,pickled vegetables,2015,1,26,0
3072,1/26/2015,salad dressing,2015,1,26,0
3072,2/28/2015,bottled water,2015,2,28,5
3072,2/28/2015,other vegetables,2015,2,28,5
3072,2/28/2015,spread cheese,2015,2,28,5
3072,2/28/2015,yogurt,2015,2,28,5
3072,2/28/2015,specialty bar,2015,2,28,5
3072,8/6/2015,beef,2015,8,6,3
3072,8/6/2015,ham,2015,8,6,3
3073,6/7/2014,fruit/vegetable juice,2014,6,7,5
3073,6/7/2014,pastry,2014,6,7,5
3073,1/17/2015,berries,2015,1,17,5
3073,1/17/2015,nut snack,2015,1,17,5
3073,1/17/2015,sliced cheese,2015,1,17,5
3074,3/11/2014,processed cheese,2014,3,11,1
3074,3/11/2014,mayonnaise,2014,3,11,1
3074,3/11/2014,shopping bags,2014,3,11,1
3074,4/13/2015,whole milk,2015,4,13,0
3074,4/13/2015,margarine,2015,4,13,0
3075,9/2/2014,coffee,2014,9,2,1
3075,9/2/2014,hard cheese,2014,9,2,1
3075,12/4/2014,organic products,2014,12,4,3
3075,12/4/2014,root vegetables,2014,12,4,3
3075,10/15/2015,other vegetables,2015,10,15,3
3075,10/15/2015,semi-finished bread,2015,10,15,3
3076,2/22/2014,specialty chocolate,2014,2,22,5
3076,2/22/2014,soda,2014,2,22,5
3076,8/12/2015,rolls/buns,2015,8,12,2
3076,8/12/2015,butter milk,2015,8,12,2
3077,1/4/2014,root vegetables,2014,1,4,5
3077,1/4/2014,domestic eggs,2014,1,4,5
3077,5/15/2014,pastry,2014,5,15,3
3077,5/15/2014,curd,2014,5,15,3
3077,1/19/2015,root vegetables,2015,1,19,0
3077,1/19/2015,butter milk,2015,1,19,0
3077,5/1/2015,chicken,2015,5,1,4
3077,5/1/2015,whole milk,2015,5,1,4
3077,5/1/2015,vinegar,2015,5,1,4
3077,5/1/2015,shopping bags,2015,5,1,4
3077,5/29/2015,canned beer,2015,5,29,4
3077,5/29/2015,turkey,2015,5,29,4
3077,5/29/2015,pastry,2015,5,29,4
3077,5/29/2015,bottled water,2015,5,29,4
3077,5/29/2015,butter,2015,5,29,4
3077,8/31/2015,chicken,2015,8,31,0
3077,8/31/2015,salty snack,2015,8,31,0
3078,12/17/2014,yogurt,2014,12,17,2
3078,12/17/2014,detergent,2014,12,17,2
3078,1/9/2015,oil,2015,1,9,4
3078,1/9/2015,other vegetables,2015,1,9,4
3078,1/9/2015,rolls/buns,2015,1,9,4
3079,4/13/2014,mustard,2014,4,13,6
3079,4/13/2014,soda,2014,4,13,6
3079,1/30/2015,pet care,2015,1,30,4
3079,1/30/2015,chocolate,2015,1,30,4
3079,4/1/2015,specialty bar,2015,4,1,2
3079,4/1/2015,chicken,2015,4,1,2
3079,10/3/2015,frankfurter,2015,10,3,5
3079,10/3/2015,soda,2015,10,3,5
3079,10/3/2015,soda,2015,10,3,5
3080,2/15/2014,yogurt,2014,2,15,5
3080,2/15/2014,domestic eggs,2014,2,15,5
3081,2/26/2014,sliced cheese,2014,2,26,2
3081,2/26/2014,dessert,2014,2,26,2
3081,2/26/2014,shopping bags,2014,2,26,2
3081,4/14/2014,tropical fruit,2014,4,14,0
3081,4/14/2014,soda,2014,4,14,0
3081,5/26/2014,canned fish,2014,5,26,0
3081,5/26/2014,specialty cheese,2014,5,26,0
3081,5/26/2014,yogurt,2014,5,26,0
3081,5/26/2014,specialty vegetables,2014,5,26,0
3081,7/18/2014,detergent,2014,7,18,4
3081,7/18/2014,root vegetables,2014,7,18,4
3081,7/18/2014,fruit/vegetable juice,2014,7,18,4
3081,7/18/2014,brown bread,2014,7,18,4
3081,9/23/2014,brown bread,2014,9,23,1
3081,9/23/2014,white wine,2014,9,23,1
3082,4/8/2014,frankfurter,2014,4,8,1
3082,4/8/2014,brown bread,2014,4,8,1
3082,5/21/2014,whole milk,2014,5,21,2
3082,5/21/2014,fruit/vegetable juice,2014,5,21,2
3082,7/7/2014,pip fruit,2014,7,7,0
3082,7/7/2014,canned vegetables,2014,7,7,0
3082,7/7/2014,cling film/bags,2014,7,7,0
3082,7/9/2014,tropical fruit,2014,7,9,2
3082,7/9/2014,tropical fruit,2014,7,9,2
3082,7/22/2014,canned beer,2014,7,22,1
3082,7/22/2014,domestic eggs,2014,7,22,1
3082,7/22/2014,whole milk,2014,7,22,1
3082,10/11/2014,soda,2014,10,11,5
3082,10/11/2014,frozen dessert,2014,10,11,5
3082,10/11/2014,pickled vegetables,2014,10,11,5
3082,2/20/2015,canned beer,2015,2,20,4
3082,2/20/2015,yogurt,2015,2,20,4
3082,2/20/2015,tropical fruit,2015,2,20,4
3082,2/20/2015,whole milk,2015,2,20,4
3082,5/22/2015,curd,2015,5,22,4
3082,5/22/2015,whole milk,2015,5,22,4
3082,5/22/2015,bottled water,2015,5,22,4
3082,9/25/2015,brown bread,2015,9,25,4
3082,9/25/2015,packaged fruit/vegetables,2015,9,25,4
3082,10/4/2015,root vegetables,2015,10,4,6
3082,10/4/2015,pip fruit,2015,10,4,6
3083,3/29/2014,tropical fruit,2014,3,29,5
3083,3/29/2014,whole milk,2014,3,29,5
3083,5/27/2014,waffles,2014,5,27,1
3083,5/27/2014,fruit/vegetable juice,2014,5,27,1
3083,9/6/2014,tropical fruit,2014,9,6,5
3083,9/6/2014,flour,2014,9,6,5
3083,9/6/2014,specialty chocolate,2014,9,6,5
3083,9/19/2014,domestic eggs,2014,9,19,4
3083,9/19/2014,whole milk,2014,9,19,4
3083,9/19/2014,brown bread,2014,9,19,4
3084,1/22/2014,citrus fruit,2014,1,22,2
3084,1/22/2014,other vegetables,2014,1,22,2
3084,10/8/2014,root vegetables,2014,10,8,2
3084,10/8/2014,yogurt,2014,10,8,2
3084,10/27/2014,rolls/buns,2014,10,27,0
3084,10/27/2014,white wine,2014,10,27,0
3084,4/9/2015,bottled beer,2015,4,9,3
3084,4/9/2015,whole milk,2015,4,9,3
3084,4/19/2015,hamburger meat,2015,4,19,6
3084,4/19/2015,salt,2015,4,19,6
3084,10/26/2015,frankfurter,2015,10,26,0
3084,10/26/2015,canned beer,2015,10,26,0
3084,12/8/2015,chicken,2015,12,8,1
3084,12/8/2015,margarine,2015,12,8,1
3085,1/21/2015,soda,2015,1,21,2
3085,1/21/2015,grapes,2015,1,21,2
3085,11/7/2015,whole milk,2015,11,7,5
3085,11/7/2015,newspapers,2015,11,7,5
3086,4/14/2014,rolls/buns,2014,4,14,0
3086,4/14/2014,yogurt,2014,4,14,0
3086,11/7/2014,whole milk,2014,11,7,4
3086,11/7/2014,yogurt,2014,11,7,4
3086,11/7/2014,chocolate,2014,11,7,4
3086,2/1/2015,pip fruit,2015,2,1,6
3086,2/1/2015,pork,2015,2,1,6
3086,2/1/2015,brown bread,2015,2,1,6
3086,2/1/2015,whole milk,2015,2,1,6
3086,4/4/2015,whole milk,2015,4,4,5
3086,4/4/2015,shopping bags,2015,4,4,5
3086,4/4/2015,newspapers,2015,4,4,5
3087,2/21/2014,citrus fruit,2014,2,21,4
